laptop_names,laptop_price,laptop_mrp,laptop_rating_and_review,laptop_star_rating,laptop_offers,laptop_off,processors,memory_ram,laptop_ssd,laptop_window,laptop_display,warranty,software
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i7 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 Inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i5 Processor (13th Gen),32 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 inch) Display,,"Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity)"
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,AMD Ryzen 5 Quad Core Processor,16 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Brand Warranty,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i3 Processor (12th Gen),16 GB DDR4 RAM,,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,AMD Ryzen 5 Hexa Core Processor,16 GB LPDDR5 RAM,512 GB SSD,Windows 11 Home Operating System,40.64 cm (16 Inch) Display,1 Year Onsite Warranty,
MSI Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1402IN Business ...,"₹31,800","₹50,990",61 Ratings&9 Reviews,4.2,Big Billion Days Price,37% off,Intel Core i3 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage",,,,,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Celeron Quad Core Processor (12th Gen),8 GB LPDDR5 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,35.81 cm (14.1 inch) Display,,"WPS Office, Operating System Software"
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,,Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i3 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm (14 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,,Windows 11 Operating System,40.64 cm (16 Inch) Display,2 Year Onsite Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 inch) Display,1 Year Onsite Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,,64 bit Windows 11 Home Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,40.64 cm (16 inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 7 Hexa Core Processor,16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 Inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 inch) Display,,
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,"Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity)"
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,"₹35,990","₹61,990","4,791 Ratings&540 Reviews",4.4,Only 1 left,41% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,Windows 11 Operating System,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage",,,,,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Celeron Quad Core Processor (12th Gen),8 GB LPDDR5 RAM,256 GB SSD,64 bit Windows 11 Home Operating System,35.81 cm (14.1 inch) Display,,"WPS Office, Operating System Software"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,35.56 cm (14 inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,98.7 cm (38.86 cm) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core 7 (Series 2) Processor,16 GB DDR5 RAM,,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,AMD Athlon Dual Core Processor,8 GB LPDDR4 RAM,256 GB SSD,Windows 11 Operating System,39.62 cm (15.6 inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,,Windows 11 Operating System,35.56 cm (14 Inch) Touchscreen Display,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,Windows 11 Home Operating System,39.62 cm (15.6 inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,Intel Core 7 (Series 2) Processor,16 GB DDR5 RAM,512 GB SSD,64 bit Windows 11 Operating System,35.56 cm (14 Inch) Display,,
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin an...,"₹50,090","₹66,090","2,523 Ratings&130 Reviews",4.2,"Upto₹22,000Off on Exchange",24% off,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,64 bit Windows 11 Operating System,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,
